YEAR,MO,DY,HR,ALLSKY_SFC_PAR_TOT,T2M,RH2M,PS,PRECTOTCORR,WS10M
2022,3,28,3,0,-4.74,67.88,100.18,0,5.7
2022,3,28,4,0,-5.01,66.56,100.21,0,5.65
2022,3,28,5,0,-5.3,67.25,100.25,0,5.4
2022,3,28,6,23.05,-5.02,65.19,100.28,0,5.58
2022,3,28,7,75.3,-4.11,59,100.29,0,6.15
2022,3,28,8,210.5,-3.36,54.38,100.28,0,6.32
2022,3,28,9,273.67,-2.64,51.38,100.26,0.01,6.32
2022,3,28,10,277.3,-1.94,49.19,100.23,0.01,6.41
2022,3,28,11,267.27,-1.31,47.81,100.2,0.03,6.51
2022,3,28,12,221.58,-0.99,47.06,100.18,0.05,6.69
2022,3,28,13,210.85,-1.08,47.06,100.18,0.05,6.94
2022,3,28,14,191.23,-1.58,48,100.25,0.04,7.16
2022,3,28,15,136.95,-2.28,48.75,100.34,0.03,7.28
2022,3,28,16,77.23,-3.04,49.88,100.45,0.01,7
2022,3,28,17,23.42,-3.78,52.31,100.55,0,6.59
2022,3,28,18,0,-4.49,56.44,100.65,0,6.03
2022,3,28,19,0,-4.91,59.38,100.74,0,5.94
2022,3,28,20,0,-5.2,60.88,100.8,0,6.08
2022,3,28,21,0,-5.45,62.88,100.83,0,6.05
2022,3,28,22,0,-5.47,65.5,100.85,0,5.82
2022,3,28,23,0,-5.29,67.75,100.88,0,5.68
2022,3,29,0,0,-5.17,70.5,100.92,0,5.5
2022,3,29,1,0,-5.14,73.38,100.95,0,5.2
2022,3,29,2,0,-5.21,76.44,100.98,0,4.84
2022,3,29,3,0,-5.19,78.44,101,0,4.62
2022,3,29,4,0,-5.13,78.94,101.05,0,4.51
2022,3,29,5,0,-5.13,79.19,101.09,0,4.39
2022,3,29,6,39.12,-4.45,74.06,101.14,0,4.76
2022,3,29,7,108.95,-3.17,65,101.15,0,5.39
2022,3,29,8,192.55,-1.72,58.62,101.16,0,5.54
2022,3,29,9,286.65,-0.16,53.38,101.15,0,5.55
2022,3,29,10,344.17,1.24,50.12,101.1,0,5.58
2022,3,29,11,301.5,2.23,48.25,101.04,0,5.69
2022,3,29,12,340.55,2.16,48.88,101.01,0,5.94
2022,3,29,13,201.62,1.76,50.19,101,0,6.27
2022,3,29,14,176.98,1.45,50.44,101,0,6.41
2022,3,29,15,143.52,1.12,50.94,101.02,0,6.42
2022,3,29,16,106.73,0.8,52.06,101.07,0,6.29
2022,3,29,17,25.69,0.06,55.62,101.12,0,5.79
2022,3,29,18,0,-1.35,64.94,101.18,0,4.73
2022,3,29,19,0,-2.17,71.25,101.25,0,4.21
2022,3,29,20,0,-2.77,76.38,101.29,0,3.75
2022,3,29,21,0,-3.24,80.75,101.33,0,3.42
2022,3,29,22,0,-3.7,84.94,101.38,0,3.08
2022,3,29,23,0,-4.13,87.88,101.37,0,2.76
2022,3,30,0,0,-4.49,89.94,101.37,0,2.61
2022,3,30,1,0,-4.61,89.56,101.39,0,2.73
2022,3,30,2,0,-4.63,88.75,101.41,0,2.81
2022,3,30,3,0,-4.62,87.62,101.44,0,2.85
2022,3,30,4,0,-4.76,87.69,101.47,0,2.78
2022,3,30,5,0,-4.89,88.19,101.53,0,2.72
2022,3,30,6,37,-3.75,81.5,101.54,0,2.75
2022,3,30,7,92.05,-1.59,70.38,101.55,0,2.11
2022,3,30,8,161.05,1.27,47.69,101.58,0,2.58
2022,3,30,9,243.7,2.46,41.62,101.55,0,1.96
2022,3,30,10,227.35,3.02,39.62,101.46,0,1.5
2022,3,30,11,221.05,3.83,38.88,101.34,0,1.54
2022,3,30,12,242.5,5.29,37.81,101.24,0,1.83
2022,3,30,13,139.17,6.65,37.69,101.12,0,2.01
2022,3,30,14,109.9,7.04,40.69,101.03,0,2.38
2022,3,30,15,85.73,6.51,47.56,100.99,0,2.81
2022,3,30,16,41.15,5.46,59.69,100.95,0,3.07
2022,3,30,17,23.23,3.23,75.5,100.89,0,3.02
2022,3,30,18,0,1.3,84.75,100.83,0,3.32
2022,3,30,19,0,0.98,87.75,100.77,0,3.36
2022,3,30,20,0,0.95,90.56,100.68,0,3.34
2022,3,30,21,0,0.61,95.38,100.6,0,3.2
2022,3,30,22,0,0.67,98.12,100.56,0,3.02
2022,3,30,23,0,0.68,100,100.54,0,2.79
2022,3,31,0,0,1.84,98.38,100.46,0,3.11
2022,3,31,1,0,3.31,96.44,100.32,0.02,3.34
2022,3,31,2,0,3.87,99.19,100.23,0.04,3.36
2022,3,31,3,0,4.79,100,100.14,0.06,4.35
2022,3,31,4,0,5.54,100,100.04,0.05,4.54
2022,3,31,5,0,6.3,100,99.97,0.03,4.34
2022,3,31,6,26.35,7.68,100,99.94,0.03,4.73
2022,3,31,7,82.6,9.19,97.69,99.93,0.12,5.13
2022,3,31,8,136.88,10.93,95.44,99.92,0.1,5.37
2022,3,31,9,147.98,13.04,92.19,99.87,0.1,5.85
2022,3,31,10,172.83,14.51,90.25,99.78,0.08,6.81
2022,3,31,11,229.62,15.31,89.38,99.67,0.06,7.45
2022,3,31,12,149.9,15.3,90,99.59,0.08,7.61
2022,3,31,13,131.2,14.78,91.62,99.5,0.14,7.45
2022,3,31,14,113.08,14.26,92.31,99.42,0.22,7.38
2022,3,31,15,68.58,13.88,93.06,99.38,0.38,7.5
2022,3,31,16,41.6,13.33,94.88,99.35,0.66,7.43
2022,3,31,17,13.83,12.71,96.31,99.29,0.73,7.4
2022,3,31,18,0,12.29,97.25,99.15,0.57,7.42
2022,3,31,19,0,12.02,97.38,99.08,0.67,7.82
2022,3,31,20,0,12.42,96.88,98.99,1.04,8.89
2022,3,31,21,0,13.16,96.88,98.92,1.88,9.32
2022,3,31,22,0,13.47,97.19,98.88,1.84,8.19
2022,3,31,23,0,13.06,98.06,98.88,2.3,6.22
2022,4,1,0,0,12.47,99.94,98.87,2.28,4.63
2022,4,1,1,0,12.55,98.62,98.91,1.11,3.99
2022,4,1,2,0,12.1,94.5,98.97,0.4,4.99
2022,4,1,3,0,10.33,92.12,99.05,0.37,4.49
2022,4,1,4,0,8.69,93.56,99.15,0.38,3.02
2022,4,1,5,0,7.71,95.31,99.22,0.15,2.14
2022,4,1,6,29.3,8.14,93.06,99.29,0.08,2.4
2022,4,1,7,65.5,9.17,88.88,99.32,0.05,2.74
2022,4,1,8,103.25,10.65,77.31,99.29,0,3.76
2022,4,1,9,127.62,11.5,67.38,99.26,0,4.52
2022,4,1,10,236.15,12.07,60.81,99.26,0.02,5.33
2022,4,1,11,273.1,12.33,56.94,99.24,0.09,6.02
2022,4,1,12,262.2,12.36,55.44,99.23,0.12,6.48
2022,4,1,13,279.42,12.12,55,99.23,0.11,6.99
2022,4,1,14,149.02,11.39,56.75,99.3,0.12,7.29
2022,4,1,15,120.08,10.19,61.81,99.43,0.09,7.01
2022,4,1,16,71.65,8.94,68.19,99.57,0.11,6.71
2022,4,1,17,25.12,7.56,73.19,99.74,0.06,6.59
2022,4,1,18,0,6.1,74.56,99.93,0.01,6.29
2022,4,1,19,0,4.89,75,100.1,0,5.67
2022,4,1,20,0,4.02,77.38,100.22,0,5.08
2022,4,1,21,0,3.58,78.69,100.32,0,5.01
2022,4,1,22,0,3.19,79.38,100.4,0.01,5.07
2022,4,1,23,0,2.73,79.88,100.47,0.01,5.14
2022,4,2,0,0,2.12,80.31,100.55,0.01,5.2
2022,4,2,1,0,1.46,80.88,100.62,0,5.17
2022,4,2,2,0,0.82,81.69,100.67,0,5.1
2022,4,2,3,0,0.22,82.5,100.75,0,5
2022,4,2,4,0,-0.35,83.94,100.82,0,4.59
2022,4,2,5,1.3,-0.84,86.06,100.87,0,3.92
2022,4,2,6,44.6,0.28,80.88,100.94,0,4.12
2022,4,2,7,129.7,2.18,68.19,100.99,0,4.7
2022,4,2,8,212.88,3.93,58.62,101.01,0,4.83
2022,4,2,9,305.33,5.71,52.25,101,0,4.71
2022,4,2,10,358.48,7.29,48,100.96,0,4.38
2022,4,2,11,386.25,8.63,46.12,100.88,0,3.82
2022,4,2,12,382.6,9.74,44.81,100.78,0,3.28
2022,4,2,13,352.38,10.59,43.75,100.67,0,2.69
2022,4,2,14,297.38,11.06,43.5,100.6,0,2.18
2022,4,2,15,195.83,11.01,45.31,100.58,0,1.95
2022,4,2,16,130.05,10.41,50.25,100.59,0,2.1
2022,4,2,17,42.88,8.26,72.12,100.61,0,1.82
2022,4,2,18,0,5.73,73.81,100.62,0,2.4
2022,4,2,19,0,4.87,80.31,100.66,0,2.67
2022,4,2,20,0,4.51,84.31,100.68,0,2.89
2022,4,2,21,0,3.9,88.25,100.59,0,2.67
2022,4,2,22,0,3.26,92.94,100.51,0,2.49
2022,4,2,23,0,3.32,95.88,100.44,0,2.51
2022,4,3,0,0,3.34,98.44,100.42,0,2.64
2022,4,3,1,0,3.58,98,100.39,0.01,2.84
2022,4,3,2,0,3.55,98.44,100.37,0.02,2.58
2022,4,3,3,0,3.19,100,100.34,0.04,2.15
2022,4,3,4,0,3.12,100,100.28,0.03,1.79
2022,4,3,5,1.15,3.24,100,100.19,0.03,1.3
2022,4,3,6,26.77,4.12,97.19,100.13,0.03,1.62
2022,4,3,7,62.73,5.63,91.56,100.07,0.01,2.28
2022,4,3,8,80.27,7.87,78.5,100.02,0.13,2.94
2022,4,3,9,65.58,8.31,73.06,100.01,0.62,3.3
2022,4,3,10,68.8,7.48,77.06,100.01,1,3.26
2022,4,3,11,92.48,7.01,79.12,99.99,0.92,3
2022,4,3,12,127.88,7.16,78.62,99.95,0.59,2.8
2022,4,3,13,150.92,7.5,77.56,99.9,0.23,2.45
2022,4,3,14,160.6,7.7,77.56,99.86,0.12,2.05
2022,4,3,15,122.77,7.62,79.31,99.84,0.12,2.11
2022,4,3,16,59.92,7.35,83.31,99.85,0.11,2.3
2022,4,3,17,24.23,6.74,90.06,99.87,0.08,2.16
2022,4,3,18,0,5.66,93.69,99.92,0.04,2.83
2022,4,3,19,0,5.13,92.81,100.01,0.03,4.06
2022,4,3,20,0,4.35,92.38,100.07,0.01,4.59
2022,4,3,21,0,3.46,92.75,100.12,0,4.64
2022,4,3,22,0,2.86,92.56,100.16,0,4.53
2022,4,3,23,0,2.37,92.44,100.19,0,4.4
2022,4,4,0,0,1.84,92.94,100.22,0,4.24
2022,4,4,1,0,1.38,93.88,100.22,0,4.01
2022,4,4,2,0,0.9,95.62,100.27,0,3.71
2022,4,4,3,0,0.48,97.12,100.36,0,3.58
2022,4,4,4,0,0.04,98.75,100.45,0,3.37
2022,4,4,5,1.75,-0.32,100,100.52,0,3.19
2022,4,4,6,38.62,1.31,91.94,100.57,0,3.4
2022,4,4,7,122.2,4.03,77.69,100.57,0,3.93
2022,4,4,8,210.7,6.26,64.44,100.58,0,4.4
2022,4,4,9,278.12,7.94,56.88,100.59,0,4.07
2022,4,4,10,334.98,9.31,53.12,100.6,0,3.81
2022,4,4,11,384.52,10.48,50.62,100.58,0,3.62
2022,4,4,12,364.12,11.19,49.44,100.56,0,3.52
2022,4,4,13,253.35,11.15,50.44,100.53,0,3.43
2022,4,4,14,192.2,10.79,53.5,100.52,0,3.37
2022,4,4,15,133.45,10.63,55.94,100.53,0,3.44
2022,4,4,16,75.85,10.06,60.56,100.56,0,3.19
2022,4,4,17,28.9,8.44,74.81,100.59,0,2.42
2022,4,4,18,0,5.98,85,100.63,0,2.61
2022,4,4,19,0,5.33,86,100.69,0,2.69
2022,4,4,20,0,4.8,87,100.71,0,2.55
2022,4,4,21,0,3.98,88.38,100.7,0,2.42
2022,4,4,22,0,3.42,87.12,100.71,0,2.43
2022,4,4,23,0,2.83,86.62,100.77,0,2.35
2022,4,5,0,0,2.72,84.62,100.82,0,2.29
2022,4,5,1,0,2.95,80.75,100.83,0,2.06
2022,4,5,2,0,3.37,76.56,100.84,0,1.66
2022,4,5,3,0,3.86,72.62,100.85,0,1.04
2022,4,5,4,0,4.12,70.44,100.86,0,0.57
2022,4,5,5,1.67,3.77,72.44,100.86,0,0.97
2022,4,5,6,31.75,4.18,80.25,100.88,0,1.22
2022,4,5,7,78.52,5.62,78.19,100.87,0,1.42
2022,4,5,8,138.48,7.33,69.19,100.89,0,1.53
2022,4,5,9,165.35,9.01,62.12,100.92,0,1.86
2022,4,5,10,202.25,9.98,57.88,100.91,0,2.34
2022,4,5,11,131.02,11.08,54.94,100.84,0,2.85
2022,4,5,12,133.6,12.01,53.88,100.81,0,3.22
2022,4,5,13,129.62,12.13,55,100.8,0,3.57
2022,4,5,14,115.77,11.63,57.56,100.77,0.01,3.93
2022,4,5,15,80.6,10.76,61.75,100.75,0.01,3.97
2022,4,5,16,32.25,9.48,68.94,100.72,0,3.5
2022,4,5,17,7.75,8.08,78.88,100.73,0,2.94
2022,4,5,18,0,6.69,88.06,100.67,0,2.71
2022,4,5,19,0,6.34,90.12,100.66,0,2.91
2022,4,5,20,0,6.3,91.38,100.69,0.01,2.59
2022,4,5,21,0,6.33,92.56,100.6,0.13,2.54
2022,4,5,22,0,6.26,93.69,100.5,0.23,2.83
2022,4,5,23,0,6.15,94.5,100.42,0.75,3.26
2022,4,6,0,0,5.93,95.62,100.32,1.33,3.58
2022,4,6,1,0,5.75,96.31,100.25,0.98,3.95
2022,4,6,2,0,5.65,96.5,100.13,1.01,4.89
2022,4,6,3,0,5.63,96.75,100.06,1.45,5.01
2022,4,6,4,0,5.83,96.5,100.02,1.54,5.28
2022,4,6,5,1.3,6.1,96.5,99.97,1.37,5.62
2022,4,6,6,13.4,6.43,96.25,99.94,1.35,5.77
2022,4,6,7,38.83,6.95,95.5,99.91,1.5,5.69
2022,4,6,8,38.42,7.54,94.56,99.92,1.21,5.32
2022,4,6,9,76.9,8.21,93.25,99.96,0.76,5.05
2022,4,6,10,130.95,9.07,90.75,99.92,0.2,5.57
2022,4,6,11,146.92,9.97,88.12,99.9,0.05,5.56
2022,4,6,12,137.12,10.73,86,99.94,0.07,4.95
2022,4,6,13,132.83,11.03,85.31,100.01,0.06,4.55
2022,4,6,14,95.62,10.72,86.38,100.03,0.04,5.39
2022,4,6,15,103.48,10.63,85.75,100.05,0.02,5.17
2022,4,6,16,52.38,10.37,86.25,100.11,0.02,4.56
2022,4,6,17,26.05,9.65,89.69,100.17,0.02,3.54
2022,4,6,18,1.05,8.64,94.31,100.21,0.02,2.73
2022,4,6,19,0,8.06,95.88,100.3,0.02,2.18
2022,4,6,20,0,7.51,96.75,100.33,0.01,2.09
2022,4,6,21,0,6.59,99.62,100.29,0,2.18
2022,4,6,22,0,5.74,100,100.25,0,2.19
2022,4,6,23,0,5.12,100,100.27,0,2.23
2022,4,7,0,0,5.28,100,100.29,0,2.44
2022,4,7,1,0,5.32,100,100.26,0,2.64
2022,4,7,2,0,5.35,98.81,100.21,0,2.98
2022,4,7,3,0,5.48,97.56,100.15,0.02,3.45
2022,4,7,4,0,5.58,97.25,100.09,0.05,3.8
2022,4,7,5,2.17,5.69,97.25,100.03,0.08,4.12
2022,4,7,6,16.9,6.08,96.62,99.98,0.09,4.25
2022,4,7,7,23.67,6.9,95.19,100.07,0.07,3.63
2022,4,7,8,56.17,8.03,93.31,100.2,0.06,4.14
2022,4,7,9,74.42,8.82,92.25,100.16,0.07,5.24
2022,4,7,10,78.23,9.4,91.25,100.02,0.19,6.36
2022,4,7,11,48.42,9.65,90.88,99.94,0.64,6.46
2022,4,7,12,63.17,9.53,91.38,99.85,1.35,6.75
2022,4,7,13,90.67,9.45,91.62,99.69,2.08,7.38
2022,4,7,14,46.55,9.51,91.81,99.56,2,7.64
2022,4,7,15,30.42,9.52,91.81,99.46,1.53,7.6
2022,4,7,16,5.98,9.18,92.56,99.41,1.82,7.65
2022,4,7,17,17.2,8.73,94,99.34,1.95,7.95
2022,4,7,18,1.08,8.64,95,99.23,3.46,8.31
2022,4,7,19,0,8.92,95.81,99.13,8.1,7.97
2022,4,7,20,0,9.25,96.5,98.97,7.41,7.38
2022,4,7,21,0,9.68,96.94,98.97,7.84,6.67
2022,4,7,22,0,10.08,97.69,98.87,4.45,5.36
2022,4,7,23,0,10.11,98.38,98.82,1.63,4.19
2022,4,8,0,0,9.71,99.44,98.82,0.19,1.57
2022,4,8,1,0,8.6,100,98.82,0.02,1.67
2022,4,8,2,0,7.62,100,98.93,0.01,2.7
2022,4,8,3,0,6.94,99.69,99.06,0.01,3.64
2022,4,8,4,0,6.17,97.88,99.16,0,3.94
2022,4,8,5,2.92,5.17,97.69,99.25,0,3.74
2022,4,8,6,48.52,5.59,94.06,99.34,0,4.25
2022,4,8,7,145.08,7.5,86.88,99.42,0,4.11
2022,4,8,8,235.05,10.12,75.69,99.49,0,4.23
2022,4,8,9,311.62,12.04,67.25,99.5,0,3.94
2022,4,8,10,368.73,13.55,62.25,99.48,0,3.78
2022,4,8,11,372.95,14.68,58.19,99.46,0,3.89
2022,4,8,12,379.65,15.29,54.88,99.47,0,4.14
2022,4,8,13,347.8,15.49,52.25,99.47,0,4.24
2022,4,8,14,278,15.42,50.75,99.47,0,4.1
2022,4,8,15,209.38,15.01,51.56,99.49,0,3.82
2022,4,8,16,120.85,14.24,56.38,99.53,0,3.37
2022,4,8,17,33.5,12.13,74.69,99.57,0,2.55
2022,4,8,18,1.67,8.98,83.94,99.61,0,2.92
2022,4,8,19,0,8.15,84.69,99.65,0,3.08
2022,4,8,20,0,7.58,85.81,99.66,0,3.11
2022,4,8,21,0,7.05,87.81,99.63,0,3.11
2022,4,8,22,0,6.88,90.06,99.59,0,3.23
2022,4,8,23,0,6.73,94.19,99.57,0.01,2.95
2022,4,9,0,0,6.44,98.94,99.55,0.07,2.6
2022,4,9,1,0,6.02,100,99.51,0.03,2.19
2022,4,9,2,0,5.53,100,99.47,0,1.97
2022,4,9,3,0,5.21,100,99.47,0.01,1.74
2022,4,9,4,0,5.78,98.62,99.47,0.15,1.18
2022,4,9,5,2.38,6.3,94.56,99.48,0.43,0.11
2022,4,9,6,39.88,7,95.12,99.48,0.38,1.2
2022,4,9,7,76.65,8.94,88.94,99.47,0.17,2.15
2022,4,9,8,130.35,10.23,81.19,99.42,0.15,3.06
2022,4,9,9,187.62,10.86,78.25,99.36,0.28,3.98
2022,4,9,10,293.25,10.45,78.62,99.3,0.35,4.83
2022,4,9,11,298.88,9.96,79.06,99.29,0.28,4.9
2022,4,9,12,339.75,10.58,72.12,99.31,0.14,4.96
2022,4,9,13,308.27,11.23,65.25,99.34,0.09,4.9
2022,4,9,14,257.73,11.41,63.19,99.34,0.05,4.63
2022,4,9,15,209.35,11.27,63.94,99.36,0.02,4.13
2022,4,9,16,121.7,10.79,68.12,99.4,0.02,3.31
2022,4,9,17,40.12,9.62,81.06,99.47,0.04,2.18
2022,4,9,18,1.58,7.31,90.75,99.53,0.03,2.23
2022,4,9,19,0,6.58,92.44,99.59,0.02,2.33
2022,4,9,20,0,6.18,93.44,99.6,0.02,2.44
2022,4,9,21,0,5.9,94.19,99.58,0.01,2.54
2022,4,9,22,0,5.73,94.75,99.59,0.01,2.56
2022,4,9,23,0,5.5,95.81,99.59,0.02,2.48
2022,4,10,0,0,5.37,96.06,99.59,0.03,2.54
2022,4,10,1,0,5.15,96.62,99.58,0.07,2.6
2022,4,10,2,0,4.87,97,99.61,0.08,2.67
2022,4,10,3,0,4.6,96.94,99.67,0.09,2.71
2022,4,10,4,0,4.26,96.69,99.73,0.1,2.76
2022,4,10,5,2.92,3.9,95.94,99.81,0.12,3.03
2022,4,10,6,43.33,4.2,91.5,99.87,0.09,3.88
2022,4,10,7,118.67,4.94,79.56,99.9,0.02,4.92
2022,4,10,8,214.58,6.27,66.5,99.9,0,5.18
2022,4,10,9,287.62,7.57,58.75,99.88,0,5.17
2022,4,10,10,247.52,8.37,55.88,99.84,0,5.26
2022,4,10,11,213.12,8.5,55.69,99.82,0,5.67
2022,4,10,12,202.95,8.32,56.56,99.82,0,6.11
2022,4,10,13,140.75,8.29,56.25,99.83,0,6.26
2022,4,10,14,134.77,8.63,55.06,99.83,0,6.31
2022,4,10,15,114.67,8.5,56.44,99.88,0,6.12
2022,4,10,16,74.05,8.01,59.88,99.97,0,5.74
2022,4,10,17,30.83,7.07,66.19,100.08,0,5.2
2022,4,10,18,1.48,5.59,74.75,100.21,0,4.75
2022,4,10,19,0,4.69,79.19,100.34,0,4.78
2022,4,10,20,0,3.94,82.12,100.43,0,4.7
2022,4,10,21,0,3.21,84.81,100.5,0,4.43
2022,4,10,22,0,2.52,87.31,100.54,0,4.03
2022,4,10,23,0,1.9,89.69,100.6,0,3.71
2022,4,11,0,0,1.23,92.56,100.66,0,3.43
2022,4,11,1,0,0.82,93.75,100.7,0,3.35
2022,4,11,2,0,0.48,94.62,100.76,0,3.34
2022,4,11,3,0,0.43,92.19,100.84,0,3.59
2022,4,11,4,0,-0.25,95.75,100.95,0,3.14
2022,4,11,5,5.05,-0.67,98,101.03,0,2.93
2022,4,11,6,70.42,1.42,87,101.07,0,2.9
2022,4,11,7,159.33,4.54,68.75,101.08,0,2.68
2022,4,11,8,242.58,7.05,54.75,101.1,0,2.33
2022,4,11,9,310.15,9.12,49,101.13,0,1.99
2022,4,11,10,355.3,11.12,44.12,101.07,0,1.03
2022,4,11,11,376.67,12.81,40.69,101,0,1.11
2022,4,11,12,375.6,13.58,42.5,100.99,0,2.2
2022,4,11,13,329.02,13.85,44.88,100.94,0,2.74
2022,4,11,14,288.92,13.65,48.5,100.87,0,3.21
2022,4,11,15,221.23,12.84,55.5,100.82,0,3.75
2022,4,11,16,117.4,11.87,65.25,100.79,0,3.91
2022,4,11,17,40.85,10.44,76.19,100.8,0,3.91
2022,4,11,18,2.05,8.49,87.31,100.83,0,3.58
2022,4,11,19,0,8.17,89.31,100.84,0,3.66
2022,4,11,20,0,7.94,90.75,100.8,0,3.61
2022,4,11,21,0,7.74,90.44,100.77,0.01,3.81
2022,4,11,22,0,7.18,93.06,100.74,0,3.35
2022,4,11,23,0,6.48,96.12,100.7,0,3.02
2022,4,12,0,0,6.65,94.5,100.68,0,3.19
2022,4,12,1,0,6.87,93.19,100.69,0,3.08
2022,4,12,2,0,6.96,92.88,100.67,0,2.74
2022,4,12,3,0,6.92,93.25,100.62,0,2.46
2022,4,12,4,0,6.74,94,100.56,0.05,2.34
2022,4,12,5,2.52,6.06,96.75,100.52,0.08,2.19
2022,4,12,6,10.42,7.79,90.88,100.53,0.02,2.56
2022,4,12,7,43.65,9.48,86,100.55,0.05,2.7
2022,4,12,8,69.45,11,83.25,100.6,0.48,3.45
2022,4,12,9,100.48,11.49,85.94,100.68,0.58,3.95
2022,4,12,10,200.65,12.51,82.12,100.66,0.14,3.49
2022,4,12,11,375.1,15.69,68.19,100.65,0,3.77
2022,4,12,12,390.02,17.61,61.12,100.66,0,3.89
2022,4,12,13,361.05,18.62,58.5,100.66,0,3.64
2022,4,12,14,309.7,19.14,57.19,100.64,0,3.22
2022,4,12,15,234.38,19.03,58.69,100.7,0,3.24
2022,4,12,16,144.08,18.65,62.31,100.7,0,2.5
2022,4,12,17,47.52,16.62,78.62,100.72,0,1.93
2022,4,12,18,2.55,12.9,83.5,100.82,0,2.57
2022,4,12,19,0,12.05,84.38,100.89,0,2.65
2022,4,12,20,0,11.3,85.31,100.93,0,2.53
2022,4,12,21,0,10.12,85.44,100.93,0,2.46
2022,4,12,22,0,9.37,84.19,100.91,0,2.51
2022,4,12,23,0,8.6,86.38,100.93,0,2.55
2022,4,13,0,0,7.81,90.31,100.94,0,2.62
2022,4,13,1,0,7.54,90.25,100.94,0,2.54
2022,4,13,2,0,6.76,88.56,100.91,0,2.6
2022,4,13,3,0,6.37,87.81,100.92,0,2.55
2022,4,13,4,0,6.17,87.56,100.92,0,2.56
2022,4,13,5,5.23,6.92,88.69,100.9,0,2.38
2022,4,13,6,45.92,8.74,85.5,100.92,0,2.28
2022,4,13,7,127.2,10.04,79.56,100.96,0,2.49
2022,4,13,8,214.5,11.75,75.56,100.93,0,2.66
2022,4,13,9,292.17,14.86,67.38,100.84,0,3.35
2022,4,13,10,331.3,17.01,63.88,100.75,0,4.16
2022,4,13,11,380.12,18.08,63.62,100.68,0,4.38
2022,4,13,12,351.75,18.72,63.31,100.61,0,4.15
2022,4,13,13,329.23,19.01,63.81,100.53,0,3.93
2022,4,13,14,253.45,19.09,65.06,100.44,0,3.72
2022,4,13,15,169.8,18.96,67.88,100.37,0.01,3.38
2022,4,13,16,92.75,18.33,73.62,100.31,0,2.89
2022,4,13,17,37.83,16.23,84.31,100.25,0,2.55
2022,4,13,18,1.77,14.12,90.88,100.22,0,2.73
2022,4,13,19,0,12.81,94.19,100.25,0,2.73
2022,4,13,20,0,12.05,95.44,100.24,0,2.52
2022,4,13,21,0,11.51,95.94,100.18,0,2.31
2022,4,13,22,0,11.15,96.5,100.13,0,2.62
2022,4,13,23,0,11.65,94.25,100.1,0,3.54
2022,4,14,0,0,12.36,92.75,100,0,3.47
2022,4,14,1,0,12.16,94.44,99.91,0,3.53
2022,4,14,2,0,11.59,96.75,99.88,0,3.57
2022,4,14,3,0,11.75,96.5,99.92,0,3.56
2022,4,14,4,0,11.94,97.88,99.93,0,3.22
2022,4,14,5,5.1,11.92,100,99.92,0,2.92
2022,4,14,6,50.67,13.66,94.5,99.89,0,3.18
2022,4,14,7,129.27,15.59,88.94,99.88,0,2.84
2022,4,14,8,213.85,17.58,84.31,99.87,0,3.14
2022,4,14,9,285.65,19.48,80.88,99.88,0,3.28
2022,4,14,10,335.3,21.51,73.88,99.88,0,3.48
2022,4,14,11,376.8,23.2,66.69,99.84,0,3.59
2022,4,14,12,379.88,24.12,61.75,99.79,0,4.12
2022,4,14,13,342.33,24.18,60.19,99.73,0.01,4.7
2022,4,14,14,241.92,23.56,62.81,99.7,0.03,4.99
2022,4,14,15,173.38,21.87,72.06,99.67,0.11,4.85
2022,4,14,16,96.2,19.51,85.06,99.71,0.21,4.17
2022,4,14,17,30.4,18.04,91.88,99.82,0.31,3.29
2022,4,14,18,1.85,16.73,89.75,99.99,0.31,4.07
2022,4,14,19,0,14.41,84.75,100.26,0.53,6.27
2022,4,14,20,0,12.19,83.38,100.46,1.38,6.25
2022,4,14,21,0,11.37,86.06,100.51,0.91,4.8
2022,4,14,22,0,11.08,87.31,100.56,0.1,3.67
2022,4,14,23,0,10.78,88.25,100.62,0,2.6
2022,4,15,0,0,10.03,89.12,100.69,0.03,2.48
2022,4,15,1,0,9.01,90.06,100.75,0.01,2.56
2022,4,15,2,0,7.82,91.81,100.81,0,2.47
2022,4,15,3,0,6.62,92.5,100.87,0,2.53
2022,4,15,4,0,5.73,92.31,100.93,0,2.56
2022,4,15,5,7.9,5.49,90.81,100.98,0,2.59
2022,4,15,6,77.08,7.76,80.75,101.06,0,2.81
2022,4,15,7,170.65,10.23,73.31,101.15,0,2.29
2022,4,15,8,254.67,13.55,54.06,101.22,0,3.13
2022,4,15,9,316.12,14.94,43.94,101.23,0,3.62
2022,4,15,10,380.02,15.71,39.38,101.2,0,3.5
2022,4,15,11,403.08,16.52,37.38,101.11,0,3.24
2022,4,15,12,400.17,17.13,37.38,101.02,0,3.28
2022,4,15,13,368.27,17.37,39.06,100.93,0,3.79
2022,4,15,14,311.5,17.27,42.06,100.88,0,4.51
2022,4,15,15,236.08,16.79,46.44,100.85,0,5.17
2022,4,15,16,147.25,15.69,54.75,100.84,0,5.5
2022,4,15,17,57.38,13.9,65.06,100.82,0,5.77
2022,4,15,18,3.2,11.93,73.06,100.84,0,6.05
2022,4,15,19,0,10.48,80,100.88,0,5.44
2022,4,15,20,0,9.49,83.88,100.9,0,5.15
2022,4,15,21,0,8.84,85.5,100.86,0,5.09
2022,4,15,22,0,8.45,87.88,100.82,0,4.96
2022,4,15,23,0,8.39,89.69,100.79,0,4.81
